userId,firstName,lastName,gender,location,level,sessionId,itemInSession,artist,song,length
73,Jacob,Klein,M,"Tampa-St. Petersburg-Clearwater, FL",paid,692,39,Randy Crawford,Almaz,270.75873
73,Jacob,Klein,M,"Tampa-St. Petersburg-Clearwater, FL",paid,692,40,Red Elvises,Love Pipe,207.04608
73,Jacob,Klein,M,"Tampa-St. Petersburg-Clearwater, FL",paid,692,41,U2,Fast Cars,206.88934
73,Jacob,Klein,M,"Tampa-St. Petersburg-Clearwater, FL",paid,692,42,The Stray Cats,Stray Cat Strut,355.39546
73,Jacob,Klein,M,"Tampa-St. Petersburg-Clearwater, FL",paid,692,43,Govi,Hanalei Bay,302.47138
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,3,Frightened Rabbit,Learned Your Name,159.76444
73,Jacob,Klein,M,"Tampa-St. Petersburg-Clearwater, FL",paid,692,44,Bruce Springsteen,Tunnel Of Love,311.66649
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,4,Jack Johnson,Never Know,212.87138
10,Sylvie,Cruz,F,"Washington-Arlington-Alexandria, DC-VA-MD-WV",free,877,0,Molotov,Marciano (I Turned Into A Martian),248.65914
73,Jacob,Klein,M,"Tampa-St. Petersburg-Clearwater, FL",paid,692,45,Genesis,Jesus He Knows Me (2007 Digital Remaster),256.54812
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,5,The All-American Rejects,Move Along,239.22893
10,Sylvie,Cruz,F,"Washington-Arlington-Alexandria, DC-VA-MD-WV",free,877,1,John Mayer,Love Song For No One,201.56036
73,Jacob,Klein,M,"Tampa-St. Petersburg-Clearwater, FL",paid,692,46,Orishas,Mistica,265.53424
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,6,Bobby Valentino,How 'Bout It,228.46649
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,7,Animal Collective,Fireworks,410.90567
73,Jacob,Klein,M,"Tampa-St. Petersburg-Clearwater, FL",paid,692,47,Kaddisfly,harbor,275.27791
73,Jacob,Klein,M,"Tampa-St. Petersburg-Clearwater, FL",paid,692,48,Revolver,El mismo hombre,318.87628
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,8,Bag Raiders,Shooting Stars,232.85506
73,Jacob,Klein,M,"Tampa-St. Petersburg-Clearwater, FL",paid,692,49,Dave Brockie Experience,Servant Of Death's Head,116.08771
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,9,Garbage,Can't Cry These Tears,255.58159
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,10,Ry Cooder,Stand By Me (LP Version),223.97342
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,11,Arctic Monkeys,Fake Tales Of San Francisco,177.94567
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,12,BjÃÂ¶rk,Undo,348.57751
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,13,La Vela Puerca,La Sin RazÃÂ³n,183.19628
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,14,Joshua Radin,No Envy No Fear,202.44853
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,15,Bowling For Soup,Punk Rock 101,188.31628
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,16,Paramore,The Only Exception (Album Version),267.65016
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,17,Just Jack,Starz In Their Eyes,295.91465
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,19,Imogen Heap,Hide & Seek,509.36118
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,20,Ray LaMontagne,Shelter,276.87138
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,21,Phil Wickham,You're Beautiful,293.72036
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,22,Justin Timberlake duet with Beyonce,Until The End Of Time,322.16771
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,1,Freeway,The Nation,22.12526
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,2,Air,Playground Love,212.21832
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,23,HervÃÂ© & Kissy Sellout,Rikkalicious ,341.41995
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,3,OV7,Aum Aum,222.79791
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,4,Aerosmith,Rats In The Cellar,248.00608
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,24,DeBarge,Rhythm Of The Night,234.03057
29,Jacqueline,Lynch,F,"Atlanta-Sandy Springs-Roswell, GA",paid,898,1,Kevin Kern,From This Day Forward,291.29098
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,25,Jane Wiedlin,Blue Kiss,207.12444
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,5,Beck,Lost Cause,228.80608
29,Jacqueline,Lynch,F,"Atlanta-Sandy Springs-Roswell, GA",paid,898,2,Ana CaÃÂ±as,CoraÃÂ§ÃÂ£o Vagabundo,279.50975
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,26,Lange,Red October,305.84118
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,6,BeyoncÃÂ©,Fever,271.82975
29,Jacqueline,Lynch,F,"Atlanta-Sandy Springs-Roswell, GA",paid,898,3,Train,Ramble On,278.04689
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,7,Spiritualized,Baby I'm Just A Fool,427.31057
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,27,System of a Down,Revenga,228.0224
29,Jacqueline,Lynch,F,"Atlanta-Sandy Springs-Roswell, GA",paid,898,4,Lady GaGa,Monster,249.20771
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,28,Weird Al Yankovic,"Phony Calls (Parody of ""Waterfalls"" by TLC)",202.63138
29,Jacqueline,Lynch,F,"Atlanta-Sandy Springs-Roswell, GA",paid,898,5,Edward Sharpe & The Magnetic Zeros,Home,306.31138
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,8,Apocalyptica,Deathzone,275.25179
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,29,Anberlin,The Feel Good Drag,204.32934
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,30,Skillet,Whispers In The Dark (Radio Edit),193.25342
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,9,Justin Bieber,Somebody To Love,220.89098
29,Jacqueline,Lynch,F,"Atlanta-Sandy Springs-Roswell, GA",paid,898,6,Furry Lewis,Kassie Jones (Casey Jones),178.05016
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,31,Modest Mouse,Heart Cooks Brain,243.17342
29,Jacqueline,Lynch,F,"Atlanta-Sandy Springs-Roswell, GA",paid,898,7,Cake,Conroy,181.36771
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,10,Eddie Boyd,Third Degree,196.362
29,Jacqueline,Lynch,F,"Atlanta-Sandy Springs-Roswell, GA",paid,898,8,Fergie,Voodoo Doll,263.05261
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,32,Say Anything,Walk Through Hell (featuring Max Bemis Acoustic Exclusive),208.77016
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,11,Eastern Sun and John Kelley,Rapture at Sea,457.50812
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,33,Najee,I Wish,232.4371
29,Jacqueline,Lynch,F,"Atlanta-Sandy Springs-Roswell, GA",paid,898,9,Andre Hazes,Droomland (duet met Paul de Leeuw),206.70649
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,34,3 Doors Down,Kryptonite,233.74322
29,Jacqueline,Lynch,F,"Atlanta-Sandy Springs-Roswell, GA",paid,898,10,Ultra Vivid Scene,Nausea,196.93669
29,Jacqueline,Lynch,F,"Atlanta-Sandy Springs-Roswell, GA",paid,898,11,Santigold,I'm A Lady [feat. Trouble Andrew],225.35791
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,35,Linkin Park,Bleed It Out [Live At Milton Keynes],494.99383
29,Jacqueline,Lynch,F,"Atlanta-Sandy Springs-Roswell, GA",paid,898,12,Arctic Monkeys,From The Ritz To The Rubble,193.43628
29,Jacqueline,Lynch,F,"Atlanta-Sandy Springs-Roswell, GA",paid,898,13,Owl City,Vanilla Twilight,231.67955
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,36,Frightened Rabbit,It's Christmas So We'll Stop,327.20934
29,Jacqueline,Lynch,F,"Atlanta-Sandy Springs-Roswell, GA",paid,898,14,Charlie Louvin,I Think I'll Live,170.86649
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,16,Usher Featuring Lil' Jon & Ludacris,Yeah!,250.38322
29,Jacqueline,Lynch,F,"Atlanta-Sandy Springs-Roswell, GA",paid,898,15,Erin McKeown,Monday Morning Cold (band),332.85179
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,37,3 Doors Down,Kryptonite,233.74322
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,17,Koop,Once Britten,247.562
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,38,Buckcherry,Crazy Bitch (Album Version),201.79546
29,Jacqueline,Lynch,F,"Atlanta-Sandy Springs-Roswell, GA",paid,898,16,3 Doors Down,Citizen/Soldier,232.88118
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,18,Justin Bieber,Somebody To Love,220.89098
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,39,Simone Cristicchi,Lettera Da Volterra,144.53506
29,Jacqueline,Lynch,F,"Atlanta-Sandy Springs-Roswell, GA",paid,898,17,Train,Marry Me,205.45261
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,19,Yerba Buena,El Burrito,236.77342
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,20,Juanes,Amame,259.63057
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,21,O'Rosko Raricim,Terre Promise,90.56608
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,22,Arctic Monkeys,Perhaps Vampires Is A Bit Strong But...,268.45995
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,23,RUN-DMC,It's Tricky,182.77832
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,24,Story Of The Year,And The Hero Will Drown (Album Version),191.11138
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,25,Cat Stevens,Wild World,200.202
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,26,Arctic Monkeys,Fake Tales Of San Francisco (Explicit),177.84118
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,27,Antonio Vega,Sin SoluciÃÂ³n,135.13098
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,41,Symphony X,In The Dragon's Den,238.54975
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,910,28,Train,Hey_ Soul Sister,216.76363
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,42,The Velvet Underground,Train Round The Bend (LP Version),202.762
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,43,The White Stripes,My Doorbell (Album Version),241.8673
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,44,Little Boots,Hearts Collide (album version),225.20118
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,45,Flora Purim,Less Than Lovers,306.99057
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,46,Sheena Easton,Strut (1993 Digital Remaster),239.62077
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,47,Story Of The Year,The Dream Is Over,232.46322
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,48,Friendly Fires,Jump In The Pool,217.02485
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,49,Papas Da LÃÂ­ngua,Pequeno Grande Amor,222.17098
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,50,The Killers,Losing Touch,253.70077
86,Aiden,Hess,M,"La Crosse-Onalaska, WI-MN",free,906,0,KMC Featuring Beenie Man,Soul On Fire (Drum Majorz Club Remix) (Feat. Beenie Man),264.80281
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,51,Dangerdoom,Crosshairs,146.85995
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,52,The Avett Brothers,A Gift For Melody Anne,244.61016
86,Aiden,Hess,M,"La Crosse-Onalaska, WI-MN",free,906,1,Dave Attell,Fireworks (LP Version),66.55955
86,Aiden,Hess,M,"La Crosse-Onalaska, WI-MN",free,906,2,Robert Johnson,I?'m A Steady Rollin? Man,154.09587
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,53,Homesick James,Working With Homesick,199.65342
86,Aiden,Hess,M,"La Crosse-Onalaska, WI-MN",free,906,3,Mc Chris,Nrrrd Grrrl,149.99465
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,849,54,Jack's Mannequin,American Love (Album Version),223.21587
86,Aiden,Hess,M,"La Crosse-Onalaska, WI-MN",free,906,4,Aqua,Cartoon Heroes,218.48771
86,Aiden,Hess,M,"La Crosse-Onalaska, WI-MN",free,906,5,Metric,Stadium Love,252.99546
83,Stefany,White,F,"Lubbock, TX",free,867,0,Enrique Iglesias,Escape,208.5873
83,Stefany,White,F,"Lubbock, TX",free,867,1,Motion City Soundtrack,Fell In Love Without You (Acoustic),205.26975
83,Stefany,White,F,"Lubbock, TX",free,867,2,Ticanaf,The Thousand Names of Lord Shiva (Part 1),2594.87302
26,Ryan,Smith,M,"San Jose-Sunnyvale-Santa Clara, CA",free,899,0,The Far East Movement,Dance Like Michael Jackson,228.20526
26,Ryan,Smith,M,"San Jose-Sunnyvale-Santa Clara, CA",free,899,1,the bird and the bee,You're A Cad,189.51791
11,Christian,Porter,F,"Elkhart-Goshen, IN",free,366,0,Shakira,Inevitable,193.82812
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,4,Facto Delafe y las flores azules,Enero en la playa,315.81995
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,671,0,Kings Of Leon,Manhattan,204.2771
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,671,1,Franz Ferdinand,Michael,204.12036
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,5,Blue October,Drilled A Wire Through My Cheek,272.32608
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,671,2,Elisa,Almeno Tu Nell'Universo,248.97261
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,671,3,The Killers,A Dustland Fairytale,225.12281
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,671,4,FranÃÂ§oise Hardy,Noir Sur Blanc,210.12853
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,671,5,Air,Playground Love,212.21832
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,671,6,Ferry Corsten,Punk (Radio Edit),219.55873
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,671,7,Beastie Boys,Unite (2009 Digital Remaster),211.722
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,671,8,Henryk Gorecki,Symphony No. 3: III. Lento - Cantablile Semplice,1029.642
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,10,Jill Scott,Gimme,213.39383
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,671,9,Fleet Foxes,Drops In The River,253.04771
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,11,The Wallflowers,Another One In The Dark,389.95546
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,671,10,Orishas,Atrevido,242.85995
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,671,11,Coyote Shivers,You're Mine,335.15057
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,12,Adoniran Barbosa,Fica Mais Um Pouco Amor,225.74975
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,13,Traveling Wilburys,End Of The Line,207.59465
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,671,12,ISRAEL & NEW BREED,Favor Of The Lord,191.76444
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,14,Selena,Ya No,235.88526
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,671,13,Sunbeam,One Minute In Heaven,383.21587
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,15,Guru Josh Project,Infinity 2008,192.15628
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,671,14,Modeselektor,Hasir,290.40281
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,16,Emma Bunton,What Took You So Long,241.05751
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,17,The All-American Rejects,Move Along,239.22893
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,671,15,Kings Of Leon,Revelry,201.79546
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,18,Megadeth,Paranoid,152.65914
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,671,16,Coldplay,Speed Of Sound,291.60444
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,19,Harmonia,Sehr kosmisch,655.77751
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,20,Eyehategod,Anxiety Hangover,310.85669
40,Tucker,Garrison,M,"Oxnard-Thousand Oaks-Ventura, CA",free,784,1,Entre RÃÂ­os,Hoy No,281.15546
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,21,Rammstein,Du Riechst So Gut,289.2273
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,22,Delerium,Drama,455.8624
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,27,Gareth Emery,More Than Everything,478.92853
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,28,Tevin Campbell,I'm Ready (Album Version),286.69342
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,29,Hector Lavoe,Hacha Y Machete,330.70975
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,30,Alliance Ethnik,SinceritÃÂ© Et Jalousie,195.94404
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,31,OneRepublic,Secrets,224.67873
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,32,Marea,Marea (version acustica),261.90322
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,33,Mutemath,Collapse (Album Version),72.95955
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,34,Yeasayer,Ambling Alp (DJ /Rupture & Brent Arnold Remix),241.89342
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,35,Righteous Brothers,You've Lost That Lovin' Feelin',225.27955
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,36,Katy Perry,I Kissed A Girl,179.40853
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,37,The Crests,16 Candles,182.88281
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,38,Anberlin,Breathe,215.24853
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,0,Coldplay,What If,296.80281
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,39,Johnnie Taylor,Disco Lady,269.06077
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,1,Xavier Rudd,My Missing,180.61016
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,774,40,Richard Holmes,Flyjack,213.99465
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,2,Telex,Spike Jones,205.63546
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,3,Jimi Hendrix,Here He Comes (Lover Man),393.19465
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,4,Manu KatchÃÂ©_ Mathias Eick_ Trygve Seim_ Marcin Wasilewski_ Slawomir Kurkiewicz,Snapshot,298.78812
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,5,John Michael Talbot,Holy Is His Name (For The Bride Album Version),210.49424
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,6,John Legend,P.D.A. (We Just Don't Care),278.77832
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,7,Mike Shiver,On The Surface,400.29995
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,8,Eminem / Dina Rae,Superman,350.11873
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,9,Amy Winehouse,Me & Mr Jones,151.562
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,11,Duncan Dhu,No Puedo Evitar (Pensar En Ti),202.91873
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,12,Sneaker Pimps,Lightning Field,250.67057
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,13,Trey Songz,LOL :-) [feat. Gucci Mane & Soulja Boy Tell 'Em] (Album Version),246.90893
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,14,CÃÂ³mplices,Es Por Ti,270.602
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,15,Taylor Swift,Our Song,201.06404
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,16,Amos Lee,Kid,190.87628
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,17,Dead Kennedys,Kill The Poor,188.42077
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,18,CafÃÂ© Tacvba,El ciclÃÂ³n,174.41914
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,19,Thousand Foot Krutch,Move,208.74404
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,20,SOJA,Look within,265.87383
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,21,Kings Of Leon,Revelry,201.79546
65,Amiya,Davidson,F,"Longview, TX",paid,64,0,The Red Jumpsuit Apparatus,Face Down (Album Version),191.84281
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,24,Panic At The Disco,Behind The Sea [Live In Chicago],259.29098
65,Amiya,Davidson,F,"Longview, TX",paid,64,1,Pavement,Mercy:The Laundromat,99.16036
65,Amiya,Davidson,F,"Longview, TX",paid,64,2,Lucinda Williams,Fancy Funeral,254.79791
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,25,Alfredo Zitarrosa,Milonga En Do,267.02322
65,Amiya,Davidson,F,"Longview, TX",paid,64,3,First Aid Kit,Tangerine,187.97669
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,26,Sam Cooke,Ain't Misbehavin,122.04363
65,Amiya,Davidson,F,"Longview, TX",paid,64,4,Thursday,Autobiography Of A Nation (Album Version),235.62404
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,27,Guns N' Roses,Live And Let Die,184.0322
26,Ryan,Smith,M,"San Jose-Sunnyvale-Santa Clara, CA",free,794,0,Enigma,Knocking On Forbidden Doors,262.71302
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,28,Dread Zeppelin,Dancin' On The Killing Floor,217.49506
65,Amiya,Davidson,F,"Longview, TX",paid,64,5,Sister Hazel,Happy,220.47302
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,29,The All-American Rejects,Swing_ Swing,233.27302
26,Ryan,Smith,M,"San Jose-Sunnyvale-Santa Clara, CA",free,794,1,Evanescence,Bring Me To Life,237.11302
65,Amiya,Davidson,F,"Longview, TX",paid,64,6,BeyoncÃÂ©,Hello,256.522
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,30,Tycho,The Daydream,251.27138
65,Amiya,Davidson,F,"Longview, TX",paid,64,7,No Te Va Gustar,A La villa,35.86567
65,Amiya,Davidson,F,"Longview, TX",paid,64,8,Twista feat. Kayne West & Jamie Foxx,Slow Jamz (Feat. Kanye West & Jamie Foxx) (Edited Album Version),212.55791
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,31,Incubus,Are You In?,263.60118
65,Amiya,Davidson,F,"Longview, TX",paid,64,9,Cold,Stupid Girl,189.83138
65,Amiya,Davidson,F,"Longview, TX",paid,64,10,Wu-Tang Clan,Dog Sh*t,214.85669
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,32,Cyndi Lauper,Girls Just Want To Have Fun,228.88444
65,Amiya,Davidson,F,"Longview, TX",paid,64,11,Five Iron Frenzy,Canada,236.09424
74,Braden,Parker,M,"Youngstown-Warren-Boardman, OH-PA",free,749,0,Swirlies,House Of Pancake,391.23546
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,33,The Knife,Silent Shout,292.54485
65,Amiya,Davidson,F,"Longview, TX",paid,64,12,Miley Cyrus,I Miss You,237.60934
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,34,Eddie Vedder,Long Nights,151.77098
74,Braden,Parker,M,"Youngstown-Warren-Boardman, OH-PA",free,749,1,Something Corporate,If You C Jordan,255.18975
65,Amiya,Davidson,F,"Longview, TX",paid,64,13,John Mayer,Heartbreak Warfare,269.71383
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,35,DAVE MATTHEWS BAND,The Maker,577.74975
65,Amiya,Davidson,F,"Longview, TX",paid,64,14,Alice Cooper,School's Out,207.17669
12,Austin,Rosales,M,"New York-Newark-Jersey City, NY-NJ-PA",free,609,0,Victor Manuelle,Por Ella,277.99465
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,36,The Streets,What Is He Thinking?,280.81587
65,Amiya,Davidson,F,"Longview, TX",paid,64,21,Make Do And Mend,No Words,200.12363
12,Austin,Rosales,M,"New York-Newark-Jersey City, NY-NJ-PA",free,609,1,Sara Bareilles,Love Song,260.8322
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,37,Jason Derulo,Whatcha Say,222.61506
65,Amiya,Davidson,F,"Longview, TX",paid,64,22,USS (Ubiquitous Synergy Seeker),Man Makes The Zoo,307.61751
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,38,Peter Bjorn And John,Blue period Picasso,276.89751
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,39,Paramore,The Only Exception (Album Version),267.65016
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,41,Empire Of The Sun,Walking On A Dream (Kaskade Remix (Edit)),413.59628
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,42,Zac Brown Band,Mary (Album),167.99302
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,43,This Beautiful Republic,Last Second Chance,172.48608
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,44,Young MC,Got More Rhymes,291.36934
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,45,Man Man,Engwish Bwudd,213.83791
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,46,Alexi Murdoch,Love You More,155.95057
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,47,Miike Snow,Animal,263.88853
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,797,48,The Black Angels,Bloodhounds On My Trail,231.81016
